,Company Name,Reporting Mark,Reporting Number,index,Unit Number,Notes,Model,Serial Number,HP
313,0.0,0.0,0.0,2,ALTX 325,ex-IAIS exx-KSW exxx-IAIS exxx,GP7,18716.0,1500.0
314,0.0,0.0,0.0,3,ALTX 504,Ex-USNX,65Tonner,,
315,0.0,0.0,0.0,4,ALTX 601,Ex-PPU,NW2,5535.0,1000.0
316,0.0,0.0,0.0,0,ALX 183,"Alex, Ex Alex Arriva",ES 64 F4,,
317,0.0,0.0,0.0,1,ALX 183BR,,UNKNOWN,,
318,0.0,0.0,0.0,2,ALX 868,"traded to Alco 12/18/68, scrapped",FA2,78352.0,
319,0.0,0.0,0.0,0,AMAX 1WG,,GP38-2,72656-1,2000.0
320,0.0,0.0,0.0,1,AMAX 2WG,,GP38-2,72656-2,2000.0
321,0.0,0.0,0.0,2,AMAX 4,Ayrshire Collieries Heisler,2-Truck,1541,
322,0.0,0.0,0.0,3,AMAX 5,Ayrshire Collieries Heisler,2-Truck,,
323,0.0,0.0,0.0,4,AMAX 6,Ayrshire Collieries Heisler,2-Truck,,
324,0.0,0.0,0.0,5,AMAX 25,Ayrshire Collieries Heisler,2-Truck,,
325,0.0,0.0,0.0,0,AMBX 2,,44Tonner,,
326,0.0,0.0,0.0,0,AMGX,,SL-144,,
327,0.0,0.0,0.0,1,AMGX,,SL-144,,
328,0.0,0.0,0.0,0,AMLX 1,,50Tonner,31001.0,
329,0.0,0.0,0.0,1,AMLX 8,,65Tonner,,
330,0.0,0.0,0.0,0,AMOX 555,blt 5/53 as C&NW 1279,SW1,18111,600.0
331,0.0,0.0,0.0,0,AMRX 2598,Ex- SOU High Nose *Scrapped*,GP30,28568,2250.0
332,0.0,0.0,0.0,0,AMSX 121,Ex-UP,SW10,17816.0,1000.0
333,0.0,0.0,0.0,1,AMSX 304,SW1500,SW1200,,1200.0
334,0.0,0.0,0.0,0,AMTX 98,,P42DC,,
335,0.0,0.0,0.0,1,AMTX 99,,P42DC,,
336,0.0,0.0,0.0,2,AMTX 102,,P42DC,,
337,0.0,0.0,0.0,3,AMTX 121,,P42DC,,
338,0.0,0.0,0.0,4,AMTX 161,,P42DC,,
339,0.0,0.0,0.0,5,AMTX 177,,P42DC,,
340,0.0,0.0,0.0,6,AMTX 456,,F59PH,,3000.0
341,0.0,0.0,0.0,7,AMTX 815,,P40DC,,
342,0.0,0.0,0.0,0,ANAX 27,Underground mine engine at World Museum of Mining,UNKNOWN,,
343,0.0,0.0,0.0,1,ANAX 97,,UNKNOWN,,
344,0.0,0.0,0.0,2,ANAX 122,"Model: 0-4-0ST, 30"" gauge, Anaconda Copper #122",20 Tonner,1555.0,
345,0.0,0.0,0.0,3,ANAX 351L,,UNKNOWN,,
346,0.0,0.0,0.0,4,ANAX 401,,UNKNOWN,,
347,0.0,0.0,0.0,0,AND 451,"Supposedly is formerly BN #451/GN #5303. This is unconfirmed, however.",NW2,862,1000.0
348,0.0,0.0,0.0,1,AND 3110,Ex-CTN,SW1,7741,600.0
349,0.0,0.0,0.0,0,ANDX 4026,Ex-SP,SD39,35819,2300.0
350,0.0,0.0,0.0,1,ANDX 4027,Ex-SP,SD39,35816,2300.0
351,0.0,0.0,0.0,2,ANDX 4028,Ex-SP,SD39,35822,2300.0
352,0.0,0.0,0.0,3,ANDX 4036,Ex-SP,SW1500,35233,1500.0
353,0.0,0.0,0.0,0,AOCX 5,Alcoa for Point Comfort & Northern,S1,73583.0,
354,0.0,0.0,0.0,1,AOCX 9,,SW1500,36302.0,1500.0
355,0.0,0.0,0.0,2,AOCX 12,,S4,,
356,0.0,0.0,0.0,0,AOEX 9,,SW1500,,1500.0
357,0.0,0.0,0.0,0,AOIX 8219,,UNKNOWN,,
358,0.0,0.0,0.0,0,APIX 9130,,UNKNOWN,,
359,0.0,0.0,0.0,0,APOX 1L,,65 Tonner,,
360,0.0,0.0,0.0,1,APOX 40,Model: Davenport 0-4-0F; blt 11/1953,UNKNOWN,3420.0,
361,0.0,0.0,0.0,0,APSX 3,to ORSX 1204,SW1200,19486,1200.0
362,0.0,0.0,0.0,0,APTX 1,,SW7,10755,1200.0
363,0.0,0.0,0.0,1,APTX 1010,,S1,75121,
364,0.0,0.0,0.0,0,APXX,,GP9,,1750.0
365,0.0,0.0,0.0,1,APXX 41,,2-10-0,,
366,0.0,0.0,0.0,2,APXX 1118,"Ex CWR 1118, exx CN 1118, nee CN 1018",GMD1,A1438,1200.0
367,0.0,0.0,0.0,3,APXX 1259,Ex-CN,SW1200RS,A1031,1200.0
368,0.0,0.0,0.0,4,APXX 7438,ex-NYC,GP9,A1083,1750.0
369,0.0,0.0,0.0,0,ARMX 1,1901,0-4-0T,,
370,0.0,0.0,0.0,0,ARRX 55,"ex-PRR 9396, ex PC/CR 8556. Sold to OCTR *Scrapped*",SW1,11190,600.0
371,0.0,0.0,0.0,1,ARRX 56,Ex-BAR,F3A,5180,
372,0.0,0.0,0.0,2,ARRX 57,Ex-BAR,F3A,5174,
373,0.0,0.0,0.0,3,ARRX 58,"Ex-BM, F7, Rebuilt to appear as an F3B",F7B,12383,1500.0
374,0.0,0.0,0.0,4,ARRX 1111,"Ex-L&N 315, LI 603. Sold to ARHS, to DL",FA2,81087,
375,0.0,0.0,0.0,0,ASCX 5,,80Tonner,,
376,0.0,0.0,0.0,1,ASCX 6,,80Tonner,,
377,0.0,0.0,0.0,2,ASCX 8,,80Tonner,,
378,0.0,0.0,0.0,3,ASCX 12,,125Tonner,,
379,0.0,0.0,0.0,4,ASCX 51,,SW8,,800.0
380,0.0,0.0,0.0,5,ASCX 52,ex-CN,SW1200RS,A1792,1200.0
381,0.0,0.0,0.0,6,ASCX B-70,"Baldwin-Westinghouse, blt 1929",Boxcab,60759,
382,0.0,0.0,0.0,7,ASCX B71,Baldwin-Westinghouse,Steeple Cab,61401,
383,0.0,0.0,0.0,8,ASCX B73,Baldwin-Westinghouse,Steeple Cab,61264,
384,0.0,0.0,0.0,9,ASCX B-80,blt 8/65,SW900,30622,900.0
385,0.0,0.0,0.0,10,ASCX B-84,To MWLX/BNG.,GP38-2,756065-1,2000.0
386,0.0,0.0,0.0,11,ASCX E108,,S1,,
387,0.0,0.0,0.0,12,ASCX 110,ex-ARMCO,LS-1200,9560,
388,0.0,0.0,0.0,13,ASCX E-110,,LS-1200,9560,
389,0.0,0.0,0.0,14,ASCX E110,blt 8/51,LS-1200,9560,
390,0.0,0.0,0.0,15,ASCX E-117,2nd ASCX E-117,LS-1200,9498,
391,0.0,0.0,0.0,16,ASCX E-119,"ex-BO 334 re# 9370, to ARMCO in 1963",LS-1000,9383,
392,0.0,0.0,0.0,17,ASCX E123,Sold to WVRR,LS-1200,9468,
393,0.0,0.0,0.0,18,ASCX 128,"blt 2/51 as B&O 348, re# 9394",LS-1200,9486,
394,0.0,0.0,0.0,19,ASCX E-133,,LS-1200,,
395,0.0,0.0,0.0,20,ASCX E137,,LS-1000,,
396,0.0,0.0,0.0,21,ASCX E163,,SW1001,786141-2,1000.0
397,0.0,0.0,0.0,22,ASCX E-169,,SW1001,806060-2,1000.0
398,0.0,0.0,0.0,23,ASCX 307,"ex-BO 349/9395, to Armco in 1965, converted to air compressor car",LS-1200,9487,
399,0.0,0.0,0.0,24,ASCX 702,,SW1500,72609-2,1500.0
400,0.0,0.0,0.0,25,ASCX 708,Armco Steel,LS-1000,9308,
401,0.0,0.0,0.0,26,ASCX 709,Armco Steel. Sold to WVRR,LS-1000,9400,
402,0.0,0.0,0.0,27,ASCX 1202,"ex-SJT 3, reblt from ATSF 2301",SW900,601,900.0
403,0.0,0.0,0.0,28,ASCX 1208,,SW900,,900.0
404,0.0,0.0,0.0,29,ASCX 1219,,SW900,,900.0
405,0.0,0.0,0.0,30,ASCX 9384,"Ex B&O 328,9384",LS-1200,,
406,0.0,0.0,0.0,31,ASCX 9385,ex-B&O 9385,LS-1200,9477,
407,0.0,0.0,0.0,0,ASDX 308,ex-DM&IR,SD-M,25781,
408,0.0,0.0,0.0,1,ASDX 743,"Ex BCOL, nee OWTX.",SD40-2,786246-1,3000.0
409,0.0,0.0,0.0,2,ASDX 747,"Ex BCOL, nee OWTX.",SD40-2,786246-5,3000.0
410,0.0,0.0,0.0,3,ASDX 752,,SD40-2,A3946,3000.0
411,0.0,0.0,0.0,4,ASDX 754,ex-BCOL,SD40-2,A3948,3000.0
412,0.0,0.0,0.0,5,ASDX 762,*Scrapped*,SD40-2,A3956,3000.0
413,0.0,0.0,0.0,6,ASDX 765,Ex-BCOL,SD40-2,A4499,3000.0
414,0.0,0.0,0.0,7,ASDX 766,ex-BCOL,SD40-2,A4500,3000.0
415,0.0,0.0,0.0,8,ASDX 1668,ex UP 1668,GP50,807023-1,3500.0
416,0.0,0.0,0.0,9,ASDX 1675,ex UP 1675,GP50,807023-10,3500.0
417,0.0,0.0,0.0,10,ASDX 1815,"ex-CP 8742 reblt in 983 to 1815, sold 1998",RS18u,81617,
418,0.0,0.0,0.0,11,ASDX 1824,ex-CP,RS18u,82472,
419,0.0,0.0,0.0,12,ASDX 1840,Ex-Ottawa Central,RS18u,82470,
420,0.0,0.0,0.0,13,ASDX 1858,,RS18u,82459,
421,0.0,0.0,0.0,14,ASDX 3604,Ex-BCOL,B36-7,43133,3600.0
422,0.0,0.0,0.0,15,ASDX 4203,Ex-CFMG,C424,3399-03,2400.0
423,0.0,0.0,0.0,16,ASDX 4210,Ex-NBEC,C424,3399-10,2400.0
424,0.0,0.0,0.0,17,ASDX 4235,Ex-NBEC,C424,3436-03,2400.0
425,0.0,0.0,0.0,18,ASDX 4634,Sold to GU,GP9R,24971,
426,0.0,0.0,0.0,19,ASDX 5380,,SD40-2,73613-5,3000.0
427,0.0,0.0,0.0,20,ASDX 5400,,SD50F,A4472,3500.0
428,0.0,0.0,0.0,21,ASDX 5402,,SD50F,A4474,3500.0
429,0.0,0.0,0.0,22,ASDX 5403,ex-CN *Scrapped*,SD50F,A4475,3500.0
430,0.0,0.0,0.0,23,ASDX 5409,Ex-CN,SD50F,A4481,3500.0
431,0.0,0.0,0.0,24,ASDX 5410,Ex-CN,SD50F,A4482,3500.0
432,0.0,0.0,0.0,25,ASDX 5415,ex-CN *Scrapped*,SD50F,A4487,3500.0
433,0.0,0.0,0.0,26,ASDX 5428,Ex-CN,SD50F,A4550,3500.0
434,0.0,0.0,0.0,27,ASDX 5431,ex-CN *Scrapped*,SD50F,A4553,3500.0
435,0.0,0.0,0.0,28,ASDX 5433,Ex-CN,SD50F,A4555,3500.0
436,0.0,0.0,0.0,29,ASDX 5457,,SD50F,A4634,3500.0
437,0.0,0.0,0.0,30,ASDX 5459,Ex-CN,SD50F,A4636,3500.0
438,0.0,0.0,0.0,31,ASDX 6002,,SD40-2,33246,3000.0
439,0.0,0.0,0.0,32,ASDX 6005,,SD40-2,33249,3000.0
440,0.0,0.0,0.0,33,ASDX 6034,,SD40-2,31012,3000.0
441,0.0,0.0,0.0,34,ASDX 6051,,SD40-2,31008,3000.0
442,0.0,0.0,0.0,35,ASDX 6052,ex-IC & GM&O,SD40-2,31009,3000.0
443,0.0,0.0,0.0,36,ASDX 6070,,SD40-2,32169,3000.0
444,0.0,0.0,0.0,37,ASDX 6900,Ex-NBEC,SD40,A2346,3000.0
445,0.0,0.0,0.0,38,ASDX 6902,,SD40,A2317,3000.0
446,0.0,0.0,0.0,39,ASDX 6904,Ex-NBEC,SD40,A2273,3000.0
447,0.0,0.0,0.0,40,ASDX 6906,,SD40,A2309,3000.0
448,0.0,0.0,0.0,41,ASDX 6907,Ex-CFMG,SD40,A2316,3000.0
449,0.0,0.0,0.0,42,ASDX 6908,,SD40,A2319,3000.0
450,0.0,0.0,0.0,43,ASDX 6909,ex-CN,SD40,A2322,3000.0
451,0.0,0.0,0.0,44,ASDX 6910,,SD40,A2336,3000.0
452,0.0,0.0,0.0,45,ASDX 7001,Ex-CN,GP9RM,A835,
453,0.0,0.0,0.0,46,ASDX 9023,ex-PRR,SD40M-2,33847,
454,0.0,0.0,0.0,47,ASDX 9025,ex MPI,SD40M-2,33788,
455,0.0,0.0,0.0,48,ASDX 9026,ex-CBQ,SD40M-2,34555,
456,0.0,0.0,0.0,49,ASDX 9029,ex-PRR,SD40M-2,33824,
457,0.0,0.0,0.0,50,ASDX 9033,ex-BN,SD40M-2,36361,
458,0.0,0.0,0.0,51,ASDX 9034,ex-PRR,SD40M-2,33810,
459,0.0,0.0,0.0,52,ASDX 9035,ex-PRR,SD40M-2,33846,
460,0.0,0.0,0.0,53,ASDX 9040,ex-LN,SD40M-2,38203,
461,0.0,0.0,0.0,54,ASDX 9046,ex-Morrison Knudson,SD40M-2,35846,
462,0.0,0.0,0.0,0,ASFX,,44Tonner,,
463,0.0,0.0,0.0,1,ASFX 4,,65 Tonner,,
464,0.0,0.0,0.0,2,ASFX 5,ex-USAX GE 45 ton offset cab,45Tonner,,
465,0.0,0.0,0.0,3,ASFX 6,Blt 1/44; model:65DE17a,65 Tonner,60405,
466,0.0,0.0,0.0,4,ASFX 8,,65 Tonner,,
467,0.0,0.0,0.0,5,ASFX 9G9,blt 6/79,SW1001,786279-1,1000.0
468,0.0,0.0,0.0,6,ASFX 9G9,,65Tonner,,
469,0.0,0.0,0.0,7,ASFX 9G9,,65Tonner,,
470,0.0,0.0,0.0,8,ASFX 9-G-11,ex-USAX 7018,65Tonner,15269,
471,0.0,0.0,0.0,9,ASFX 9G11,,65Tonner,15269,
472,0.0,0.0,0.0,0,ASGX 1276,"Alco S6 blt 12/1955 as SP 4640, re# 1276, reblt w/EMD 567 prime mover",S4M,81427,
473,0.0,0.0,0.0,0,ASMX 1956,,70Tonner,30448,
474,0.0,0.0,0.0,0,ASTX 11,"5/44, Ex Army 8450",65 Tonner,60456,
475,0.0,0.0,0.0,1,ASTX 41,Blt 9/1926,0-6-0T,7026,
476,0.0,0.0,0.0,0,ASYX 1,,80Tonner,15741,
477,0.0,0.0,0.0,1,ASYX 2,ex-NOPB 62,S12,76121,
478,0.0,0.0,0.0,2,ASYX 4583,"ex-SOU 1064, nee 2273",NW2,5834,1000.0
479,0.0,0.0,0.0,3,ASYX 4697,Avondale Shipyards,NW2,5825,1000.0
480,0.0,0.0,0.0,0,ATCX 244,Sold to NLA,SW1,1402.0,600.0
481,0.0,0.0,0.0,1,ATCX 442,ex-ATSF,RSD15,83578.0,
482,0.0,0.0,0.0,2,ATCX 443,ex-ATSF 843/9843,RSD15,83579.0,
483,0.0,0.0,0.0,3,ATCX 3118,It's actually a GP40-3. Photo by Matt Jackson,GP40-2,,3000.0
484,0.0,0.0,0.0,4,ATCX 8304,"EX IC/ICG 1463 , Orig IC SW9 9437",SW14,14360.0,1000.0
485,0.0,0.0,0.0,5,ATCX 8418,NEE B&OCT 218,SW1,1603.0,600.0
486,0.0,0.0,0.0,0,ATI 1,RX 500,RD20,,
487,0.0,0.0,0.0,1,ATI 1,,RX500,,
488,0.0,0.0,0.0,2,ATI 2,Republic RX 500 AC,UNKNOWN,,
489,0.0,0.0,0.0,3,ATI 2,RX 500,RD20,,
490,0.0,0.0,0.0,4,ATI 2,,RX500,,
491,0.0,0.0,0.0,5,ATI 3,,RX500,,
492,0.0,0.0,0.0,6,ATI 4,,RX500,,
493,0.0,0.0,0.0,7,ATI 16,,65Tonner,31547.0,
494,0.0,0.0,0.0,8,ATI 17,,65Tonner,31813.0,
495,0.0,0.0,0.0,9,ATI 21,,65Tonner,,
496,0.0,0.0,0.0,10,ATI 22,,65Tonner,,
497,0.0,0.0,0.0,11,ATI 99,Model: GE 80Tonner,UNKNOWN,31837.0,
498,0.0,0.0,0.0,0,ATMX 7601,ArcelorMittal Montreal,SW1001,758024-1,1000.0
499,0.0,0.0,0.0,0,ATTX 151,Ex. AC,GP7,A171,1500.0
500,0.0,0.0,0.0,1,ATTX 204,Ex. SP,GP9E,22930,
501,0.0,0.0,0.0,2,ATTX 2352,x-ATSF,S2,73594,
502,0.0,0.0,0.0,0,AWSX 60,Alan Wood Steel #60,45Tonner,31697,
503,0.0,0.0,0.0,1,AWSX 152,Ex-PBNE,SW1,1228,600.0
504,0.0,0.0,0.0,0,AZCX 1,"ex-CNW 1245, reblt 06/59 retired 02/81",VO-660M,71571,
505,0.0,0.0,0.0,1,AZCX 2,ex NSWX,SW1001,806061-1,1000.0
506,0.0,0.0,0.0,2,AZCX 3,blt 5/81 as NWS&W 3,SW1001,806061-2,1000.0
507,0.0,0.0,0.0,3,AZCX 4,ex NSW 4,SW1001,806061-3,1000.0
508,0.0,0.0,0.0,4,AZCX 5,"EMD SW1000. GMTX, ex BNSF, ex BN, nee CBQ.",NW2,31705,1000.0
509,0.0,0.0,0.0,5,AZCX 6,"GMTX, ex BNSF, ex BN, nee CBQ.",SW1000,4610-12,1000.0
510,0.0,0.0,0.0,6,AZCX 7,,45 Tonner,,
511,0.0,0.0,0.0,7,AZCX 7,"GMTX, ex NREX, ex BNSF, ex BN, nee CBQ.",SW1000,31707,1000.0
512,0.0,0.0,0.0,8,AZCX 10,,45Tonner,,
513,0.0,0.0,0.0,9,AZCX 51,,45Tonner,,
514,0.0,0.0,0.0,10,AZCX 227,,SW8,,800.0
515,0.0,0.0,0.0,0,BARX 1,"ex-National Cash Register, Dayton, OH",45Tonner,33933.0,
516,0.0,0.0,0.0,1,BARX 102,,S1,69596.0,
517,0.0,0.0,0.0,2,BARX T724,ex-USAX 7876,65Tonner,17862.0,
518,0.0,0.0,0.0,3,BARX 1004,"Ex WAMX, ex MWLX, ex NREX, ex BNSF, nee ATSF.",GP7u,18555.0,
519,0.0,0.0,0.0,4,BARX 1308,unknown model,GP7,,1500.0
520,0.0,0.0,0.0,5,BARX 1333,,GP7u,16375.0,
521,0.0,0.0,0.0,6,BARX 3821,Ex-ATSF,GP7u,18896.0,
522,0.0,0.0,0.0,7,BARX 3821,,GP9,,1750.0
523,0.0,0.0,0.0,8,BARX 4126,blt 12/52 as CRI&P 1292,GP7,17623.0,1500.0
524,0.0,0.0,0.0,9,BARX 4331,Ex-CNW,GP7R,14296.0,
525,0.0,0.0,0.0,10,BARX 9600,ex B&OCT 9600,SW9,15886.0,1200.0
526,0.0,0.0,0.0,0,BBRX 1354,In transit to AMT,ALP45-DP,34895.0,
527,0.0,0.0,0.0,1,BBRX 1355,In transit to AMT,ALP45-DP,34896.0,
528,0.0,0.0,0.0,2,BBRX 1362,In transit to AMT,ALP45-DP,34910.0,
529,0.0,0.0,0.0,3,BBRX 1363,In transit to AMT,ALP45-DP,34912.0,
530,0.0,0.0,0.0,4,BBRX 1366,In transit to AMT,ALP45-DP,34918.0,
531,0.0,0.0,0.0,5,BBRX 2200,"Jet Turbine Test Unit, ""JetTrain""",Acela Power Car,,
532,0.0,0.0,0.0,0,BCK 17,Brooks 04/1912,0-6-0,51122,
533,0.0,0.0,0.0,1,BCK 18,,0-6-0,51123,
534,0.0,0.0,0.0,2,BCK 43,,HH660,69239,650.0
535,0.0,0.0,0.0,3,BCK 44,,S2,73917,
536,0.0,0.0,0.0,4,BCK 45,Alco S-2,S2,73923,
537,0.0,0.0,0.0,5,BCK 46,"Sold to OMID, to NYLE, to TIOC, to LAL",S2,73924,
538,0.0,0.0,0.0,6,BCK 47,Alco S-2,S2,76190,
539,0.0,0.0,0.0,7,BCK 48,"Alco S-2, Ex-D&H 3002",S2,73358,
540,0.0,0.0,0.0,8,BCK 49,"Alco S-2, Ex-D&H",S2,74334,
541,0.0,0.0,0.0,9,BCK 50,Ex-D&H 3005,S2,74330,
542,0.0,0.0,0.0,10,BCK 51,"Alco S-2, Ex-EL, Exx-Erie",S2,76778,
543,0.0,0.0,0.0,11,BCK 52,"Ex-EL, Exx-Erie",S4,79530,
544,0.0,0.0,0.0,0,BCRX 1433,SW14 ex IC 1433 ECRX,SW1500,10048,1500.0
545,0.0,0.0,0.0,0,BCVX 90X,Unidentified BCVX F59PHI.,F59PHI,Unknown.,3000.0
546,0.0,0.0,0.0,1,BCVX 901,,F59PHI,946534-1,3000.0
547,0.0,0.0,0.0,2,BCVX 902,,F59PHI,946534-2,3000.0
548,0.0,0.0,0.0,3,BCVX 903,,F59PHI,946534-3,3000.0
549,0.0,0.0,0.0,4,BCVX 905,,F59PHI,946534-5,3000.0
550,0.0,0.0,0.0,5,BCVX 906,,MP36PH-3C,2605-01,
551,0.0,0.0,0.0,0,BEBX 2054,Ex-SOU,SD20,25618,2000.0
552,0.0,0.0,0.0,0,BEPX 11,ex-CWEX,SW1,1632,600.0
553,0.0,0.0,0.0,1,BEPX 71,"Ex IORY, ex SBD, nee SAL, to MWLX.",GP18,26118,1800.0
554,0.0,0.0,0.0,0,BFEX 500,Ex-BRC,TR2A,10512,
555,0.0,0.0,0.0,1,BFEX 1279,Ex-CNW,SW1,18112,600.0
556,0.0,0.0,0.0,0,BGEX 5202,,NW2,10261,1000.0
557,0.0,0.0,0.0,1,BGEX 5202,,SW1200,10261,1200.0
558,0.0,0.0,0.0,2,BGEX 5202,,UNKNOWN,10261,
559,0.0,0.0,0.0,0,BGSX 230,"SW1200 Ex-BN, Ex-CBQ",SW9,20544,1200.0
560,0.0,0.0,0.0,1,BGSX 1231,Ex-CN,SW1200RS,A858,1200.0
561,0.0,0.0,0.0,2,BGSX 1242,Ex-CN,SW1200RS,A869,1200.0
562,0.0,0.0,0.0,3,BGSX 1417,Ex-GN,GP10,11043,1800.0
563,0.0,0.0,0.0,0,BHPX LOD7,"ex-WAB 582, ex-NW 1000",C425,3386-01,2500.0
564,0.0,0.0,0.0,1,BHPX LOD8,"ex-WAB 584, ex-NW 1002",C425,3386-03,2500.0
565,0.0,0.0,0.0,2,BHPX LOD9,"ex-WAB 587, ex-NW 1005",C425,3386-06,2500.0
566,0.0,0.0,0.0,3,BHPX LOE21,,E60,,
567,0.0,0.0,0.0,4,BHPX 2026,ex GECX 2026,ET44AC,,4400.0
568,0.0,0.0,0.0,0,BIMX 502,,UNKNOWN,,
569,0.0,0.0,0.0,0,BMCX,30DM31,30 Tonner,,
570,0.0,0.0,0.0,0,BMIX 1,ex-MILW,SW1,1181,600.0
571,0.0,0.0,0.0,1,BMIX 2,Ex-MILW 1626/971/943/874,SW1,1179,600.0
572,0.0,0.0,0.0,2,BMIX 3,Ex-MILW,SW1,1181,600.0
573,0.0,0.0,0.0,3,BMIX 109,"ex-PBR, SH 109, DLW 426. Sold to DL",SC,517,600.0
574,0.0,0.0,0.0,0,BMMX 206,ex CN 1167 nee 1067,GMD1,A1764,1200.0
575,0.0,0.0,0.0,0,BMOX 792,Blt. 1/1954,SW900,19497,900.0
576,0.0,0.0,0.0,1,BMOX 818,,SW900,19703,900.0
577,0.0,0.0,0.0,2,BMOX 1776,,SW900,19703,900.0
578,0.0,0.0,0.0,0,BNGX,,35Tonner,,
579,0.0,0.0,0.0,1,BNGX,Ex-Sidbec-Feruni,45Tonner,28462,
580,0.0,0.0,0.0,2,BNGX,,35Tonner,,
581,0.0,0.0,0.0,3,BNGX 103,,GP16,22632,1600.0
582,0.0,0.0,0.0,4,BNGX 1039,ex-SAL 1483,S4,79822,
583,0.0,0.0,0.0,5,BNGX 1314,Ex-CN,SW1200RS,A1551,1200.0
584,0.0,0.0,0.0,6,BNGX 1370,Ex-WAB,SW8,A278,800.0
585,0.0,0.0,0.0,7,BNGX 8001,Ex-SP 1407 (NW2); Rblt 12/08,1GS7B,7298,
586,0.0,0.0,0.0,8,BNGX 8002,Serial # Unknown; Rblt 9/08,1GS7B,7266,
587,0.0,0.0,0.0,9,BNGX 8003,Serial # Unknown; Rblt 12/08,1GS7B,,
588,0.0,0.0,0.0,10,BNGX 8050,,SW1200,19537,1200.0
589,0.0,0.0,0.0,11,BNGX 8051,,SW900,,900.0
590,0.0,0.0,0.0,12,BNGX 8693,Ex-DLW,SW8,14066,800.0
591,0.0,0.0,0.0,13,BNGX 8898,Ex CR,SW7,,1200.0
592,0.0,0.0,0.0,14,BNGX 9189,Ex-IHB,NW2R,7204,
593,0.0,0.0,0.0,0,BORX 71,,GP40,,3000.0
594,0.0,0.0,0.0,1,BORX 7171,Ex-GN,SW1,1380.0,600.0
595,0.0,0.0,0.0,0,BPPX 13,blt as American Cyanamid Co. 13,DS44-660,72830,
596,0.0,0.0,0.0,1,BPPX 14,blt as American Cyanamid Co. 14,DS44-750,74784,
597,0.0,0.0,0.0,2,BPPX 16,blt as American Cyanamid Co. 16,T6,3454-01,
598,0.0,0.0,0.0,3,BPPX 17,blt as American Cyanamid Co. 17,T6,3454-02,
599,0.0,0.0,0.0,4,BPPX 18,,MP15DC,756127-1,1500.0
600,0.0,0.0,0.0,5,BPPX 19,,MP15DC,796371-1,1500.0
601,0.0,0.0,0.0,0,BRCX 8050,Oliver Iron Mining 943,SW1200,19537,1200.0
602,0.0,0.0,0.0,0,BREX 7876,,C40-8W,46769,
603,0.0,0.0,0.0,0,BRSX,,30 Tonner,,
604,0.0,0.0,0.0,0,BSCX 1,BLW 08/1914 as Carpenter - O'Brien Co. #1,2-6-2,41649.0,
605,0.0,0.0,0.0,1,BSCX 8,,2-6-0,,
606,0.0,0.0,0.0,2,BSCX 15,,SW1,977.0,600.0
607,0.0,0.0,0.0,3,BSCX 19,ex-CN,SW1200RS,,1200.0
608,0.0,0.0,0.0,4,BSCX 27,,NW2,,1000.0
609,0.0,0.0,0.0,5,BSCX 28,,SW8,,800.0
610,0.0,0.0,0.0,6,BSCX 37,Possibly an SW-12 by the radiator no seeing this locomovtive in a roster?,SW1200,,1200.0
611,0.0,0.0,0.0,7,BSCX 50,"Model: GE 40tonner, Narrow gauge",UNKNOWN,,
612,0.0,0.0,0.0,8,BSCX 51,"Model: GE 40tonner, Narrow gauge",UNKNOWN,,
613,0.0,0.0,0.0,9,BSCX 52,"Model: GE 40tonner, Narrow Gauge",UNKNOWN,,
614,0.0,0.0,0.0,10,BSCX 55,"Model: GE 40tonner, Narrow gauge",UNKNOWN,,
615,0.0,0.0,0.0,11,BSCX 56,"Model: GE 40tonner, Narrow gauge",UNKNOWN,,
616,0.0,0.0,0.0,12,BSCX 57,"Model: GE 50tonner, Narrow gauge",UNKNOWN,,
617,0.0,0.0,0.0,13,BSCX 100,Sold to BSOR,S1,69683.0,
618,0.0,0.0,0.0,14,BSCX 111,0-4-0 fire-less steam loco,2-Truck,58.0,
619,0.0,0.0,0.0,15,BSCX 145,,44Tonner,,
620,0.0,0.0,0.0,16,BSCX 702,"ex-PBR 334, nee RDG 702",DS44-1000,73776.0,
621,0.0,0.0,0.0,0,BSMX 8,Bay State Milling in Mooresvil,VO-1000M,,
622,0.0,0.0,0.0,1,BSMX 99,Ex ATSF 557.,H-12-44,12L1019,
623,0.0,0.0,0.0,0,BUDX 2,,SW9,A152,1200.0
624,0.0,0.0,0.0,1,BUDX 3,,DE80,,
625,0.0,0.0,0.0,2,BUDX SPV-2000,demonstrator,SPV-2000,,
626,0.0,0.0,0.0,0,BUGX 9,,SW1500,,1500.0
627,0.0,0.0,0.0,1,BUGX 17,,S12,76091,
628,0.0,0.0,0.0,2,BUGX 25,,45Tonner,28339,
629,0.0,0.0,0.0,3,BUGX 51,Ex-BO,GP40WH-2,38495,3000.0
630,0.0,0.0,0.0,4,BUGX 59,,GP40WH-2,32956,3000.0
631,0.0,0.0,0.0,5,BUGX 101,,CF7,8931,1500.0
632,0.0,0.0,0.0,6,BUGX 120,Ex-SPS,BL20-2,21468,2000.0
633,0.0,0.0,0.0,7,BUGX 122,Ex-NP,BL20-2,20345,2000.0
634,0.0,0.0,0.0,8,BUGX 149,blt 3/70 as SOU 2345,SW1500,36137,1500.0
635,0.0,0.0,0.0,9,BUGX 156,,SD40-2,7396-27,3000.0
636,0.0,0.0,0.0,10,BUGX 227,ex-AMTK,Road Slug,757099-28,
